text,date,likes,business_id,user_id
Bread is baked at Piccolo Forno,6/22/17,0,3D6Uck9QSdxZKFstf5DGlg,fmzIm7RxEdii5Jz44PtO7g
Sandwiches normally come with Caribbean slaw on them but you can ask to have it on the side,11/25/16,0,ZwuHsufvw1x5rd2c-qyw2w,fmzIm7RxEdii5Jz44PtO7g
Fries are served with Jamaican ketchup which is very peppery. Ask for regular ketchup if you can't handle it,11/25/16,0,ZwuHsufvw1x5rd2c-qyw2w,fmzIm7RxEdii5Jz44PtO7g
If you aren't very hungry they recommend ordering the tacos since they are small,11/25/16,0,ZwuHsufvw1x5rd2c-qyw2w,fmzIm7RxEdii5Jz44PtO7g
This place is owned by Emiliano's Mexican restaurant farther up the street,1/14/17,0,erx8tQ0Wdc5YM0FddaKqKA,fmzIm7RxEdii5Jz44PtO7g
Catering only. You can arrange an appointment by contacting the owner on her website,2/22/17,0,8_Dh64HYce48BGBXky520w,fmzIm7RxEdii5Jz44PtO7g
All sourdough bread made in house,7/12/17,0,1XdWZTPXPRRaE0SsEbHcQQ,fmzIm7RxEdii5Jz44PtO7g
Price for make your own is based on jar selection,11/29/17,0,_pZSfQFBCD3FL7sioartvA,fmzIm7RxEdii5Jz44PtO7g
They have garage parking below,1/25/17,0,9CcUyTF8NAkl1bd_eWX7gA,fmzIm7RxEdii5Jz44PtO7g
They take Apple Pay here,3/16/17,0,CJu3t6lqoJATXIZaH9sJug,fmzIm7RxEdii5Jz44PtO7g
"They have separate menus for lattes, expressos, desserts and tea",3/16/17,0,CJu3t6lqoJATXIZaH9sJug,fmzIm7RxEdii5Jz44PtO7g
Brussels sprouts crunchy and cooked well,4/15/17,0,ndzT1maiVwpz-7VFFzAb5Q,fmzIm7RxEdii5Jz44PtO7g
Dessert also on the house for special occasions,4/15/17,0,ndzT1maiVwpz-7VFFzAb5Q,fmzIm7RxEdii5Jz44PtO7g
Free WiFi. Passcode provided upon request,6/28/17,0,E0yFUTLVWvtkONagKYxagg,fmzIm7RxEdii5Jz44PtO7g
Place is named for both owners who started the business,6/28/17,0,E0yFUTLVWvtkONagKYxagg,fmzIm7RxEdii5Jz44PtO7g
Gender neutral restroom,6/28/17,0,E0yFUTLVWvtkONagKYxagg,fmzIm7RxEdii5Jz44PtO7g
Same set up as in Canonsburg. You can sample all soups before trying,11/15/17,0,2KrRu2odf_53L90UQLKVvA,fmzIm7RxEdii5Jz44PtO7g
Located in the shopping center right off Freeport Rd,11/15/17,0,2KrRu2odf_53L90UQLKVvA,fmzIm7RxEdii5Jz44PtO7g
She nice this is not a bakery cafe like Panera bread desserts are limited,11/15/17,0,2KrRu2odf_53L90UQLKVvA,fmzIm7RxEdii5Jz44PtO7g
They are selling ice cream sandwiches with cookies from Mediterra bread and Millie's ice cream,7/5/17,0,K3lYaKPdaBim-LCOcmi6Jg,fmzIm7RxEdii5Jz44PtO7g
Everything here is local sourced. Hamburger buns also come from Mediterra,7/5/17,0,K3lYaKPdaBim-LCOcmi6Jg,fmzIm7RxEdii5Jz44PtO7g
Their treats come from Mediterra bakery off Glass Run Rd,5/4/17,0,VT8vUd-2s5IdvSNwhNHkpg,fmzIm7RxEdii5Jz44PtO7g
They have a gender neutral restroom,5/11/17,0,id0K2DhGNocMRMoBcvCsyg,fmzIm7RxEdii5Jz44PtO7g
Thai tea is sweetened and has milk in it,5/11/17,0,id0K2DhGNocMRMoBcvCsyg,fmzIm7RxEdii5Jz44PtO7g
Please note. No free refills on drinks,5/11/17,0,id0K2DhGNocMRMoBcvCsyg,fmzIm7RxEdii5Jz44PtO7g
This place is run by Eliza Bowman who used to run Eliza's Oven at the Former Pittsburgh public market in the Strip district,10/11/17,0,7u-REDjaWjXwav1wtJwU7w,fmzIm7RxEdii5Jz44PtO7g
They do have non alcoholic pastries here. Just ask,10/12/17,0,7u-REDjaWjXwav1wtJwU7w,fmzIm7RxEdii5Jz44PtO7g
Ginger ale has fresh ginger in it to give it just the right amount of kick,10/12/17,0,7u-REDjaWjXwav1wtJwU7w,fmzIm7RxEdii5Jz44PtO7g
They have gender neutral restroom,10/12/17,0,7u-REDjaWjXwav1wtJwU7w,fmzIm7RxEdii5Jz44PtO7g
Pay your valet parking in the restaurant. If you forget then you will end up paying $12.00 at the Courtyard by Marriott,5/31/17,0,XgkTmVrlHHO5g96AfOAfpw,fmzIm7RxEdii5Jz44PtO7g
If you plan to come here for lunch during the week you can valet park for $8.00 at the Comfort inn next door. Big savings to downtown parking.,5/31/17,0,XgkTmVrlHHO5g96AfOAfpw,fmzIm7RxEdii5Jz44PtO7g
They serve brunch Sat and Sun from 9-2. Then they will switch to their regular menu,6/7/17,0,cdX8lf5BsJjpC82dzgtBZA,fmzIm7RxEdii5Jz44PtO7g
Free parking Sun. Brunch items all come with a side of hash browns,6/11/17,0,cdX8lf5BsJjpC82dzgtBZA,fmzIm7RxEdii5Jz44PtO7g
Per Penn State tradition you cannot mix flavors,6/1/17,0,hOoM1--DNrkTzWJXJxQfEg,fmzIm7RxEdii5Jz44PtO7g
Take out pints or quarts available but you need to buy or bring a cooler,6/1/17,0,hOoM1--DNrkTzWJXJxQfEg,fmzIm7RxEdii5Jz44PtO7g
Prepackaged ice cream is already prefrozen but will only last 30 minutes unless you have a frozen cooler,6/1/17,0,hOoM1--DNrkTzWJXJxQfEg,fmzIm7RxEdii5Jz44PtO7g
1st Sat of every month they have  sticky buns from the old college diner in State college,6/1/17,0,hOoM1--DNrkTzWJXJxQfEg,fmzIm7RxEdii5Jz44PtO7g
They have donut sundaes if you are daring and donut breakfast sandwiches,7/26/17,0,wtDLILBaj5BGEbYvWGfNUw,fmzIm7RxEdii5Jz44PtO7g
If you want to special decorate a cake you will be paying extra,7/26/17,0,F4zjU9iYXWtZdrTT4ECEVg,fmzIm7RxEdii5Jz44PtO7g
Make sure you are going home if you buy here because all cakes require refrigeration,7/26/17,0,F4zjU9iYXWtZdrTT4ECEVg,fmzIm7RxEdii5Jz44PtO7g
$.55 per ounce when buying,7/30/17,0,MdjZQiYwl8tljeAbx_fFZQ,fmzIm7RxEdii5Jz44PtO7g
It is located in the walkway across from Target not directly on Centre Ave,7/30/17,0,MdjZQiYwl8tljeAbx_fFZQ,fmzIm7RxEdii5Jz44PtO7g
This is your typical serve yourself yogurt and toppings place. You pay what is weighed,7/30/17,0,MdjZQiYwl8tljeAbx_fFZQ,fmzIm7RxEdii5Jz44PtO7g
Small cookies are $.75,8/29/17,0,8jxKi5Ji4yjpHUvrNviWhw,fmzIm7RxEdii5Jz44PtO7g
Lollipop cakes are $2.00 each,8/29/17,0,8jxKi5Ji4yjpHUvrNviWhw,fmzIm7RxEdii5Jz44PtO7g
They don't have the complete flavor listings as Shadyside but they hope to get more,9/25/17,0,JXf04dg9EBlkQFs5hf4QeQ,fmzIm7RxEdii5Jz44PtO7g
They get their tacos from Reynas in the strip district,8/7/17,0,vxFrGfeQCtc5AzPKkMHHgA,fmzIm7RxEdii5Jz44PtO7g
They are located next to the Elbow Room and across from the Harris grill.,7/30/17,0,vxFrGfeQCtc5AzPKkMHHgA,fmzIm7RxEdii5Jz44PtO7g
Located in the center of the strip mall that houses Duck Donuts and Nothing bundt cakes,8/11/17,0,djVSTqO5Kn3LT6s6tWVeSw,fmzIm7RxEdii5Jz44PtO7g
Concept is fast casual. Don't expect your food to be served meal style. Hence your fries come bagged,8/13/17,0,djVSTqO5Kn3LT6s6tWVeSw,fmzIm7RxEdii5Jz44PtO7g
Burger is greasy,8/13/17,0,djVSTqO5Kn3LT6s6tWVeSw,fmzIm7RxEdii5Jz44PtO7g
This is the most complicated ordering system I ever did! Everything is on that tablet!,9/25/17,0,zZ7KDK3GAkBUZzsaqB1A4Q,fmzIm7RxEdii5Jz44PtO7g
If you don't know anything ask!,9/25/17,0,zZ7KDK3GAkBUZzsaqB1A4Q,fmzIm7RxEdii5Jz44PtO7g
They have an app if you want to order ahead for pickup,9/25/17,0,zZ7KDK3GAkBUZzsaqB1A4Q,fmzIm7RxEdii5Jz44PtO7g
Prices are on the tablet not the chalkboard,9/24/17,0,zZ7KDK3GAkBUZzsaqB1A4Q,fmzIm7RxEdii5Jz44PtO7g
You still get free chips here,9/22/17,0,UkylJaNbvMENvL61dgwdLg,fmzIm7RxEdii5Jz44PtO7g
Drive through take out available,10/4/17,0,JIJz1wcUbFETJUrvm8HrlA,fmzIm7RxEdii5Jz44PtO7g
Get $5.00 off when you download their app,10/4/17,0,JIJz1wcUbFETJUrvm8HrlA,fmzIm7RxEdii5Jz44PtO7g
Free ice cream regardless of purchase!,10/4/17,0,JIJz1wcUbFETJUrvm8HrlA,fmzIm7RxEdii5Jz44PtO7g
Coffee is $9.00 since it is French pressed,11/5/17,0,iuOK9_SBaJ5y0xzu4Fy4IQ,fmzIm7RxEdii5Jz44PtO7g
They give you 3 samples to try. My favorite is the Farmhouse,11/5/17,0,iuOK9_SBaJ5y0xzu4Fy4IQ,fmzIm7RxEdii5Jz44PtO7g
They have their own parking lot,10/31/17,0,iuOK9_SBaJ5y0xzu4Fy4IQ,fmzIm7RxEdii5Jz44PtO7g
The reason they don't sell ice tea here is due to space issues. Soft drinks are available if you don't want alcohol,11/29/17,0,z52UIMVsYhfttfOP2H9VYg,fmzIm7RxEdii5Jz44PtO7g
Gender neutral restroom,11/29/17,0,z52UIMVsYhfttfOP2H9VYg,fmzIm7RxEdii5Jz44PtO7g
They have charging ports under the tables,11/8/17,0,bywPKk3pvRBxwMWrFVD7Lw,fmzIm7RxEdii5Jz44PtO7g
Free Wi Fi Ask for code,11/8/17,0,bywPKk3pvRBxwMWrFVD7Lw,fmzIm7RxEdii5Jz44PtO7g
Coffee comes with only one free refill,11/8/17,0,bywPKk3pvRBxwMWrFVD7Lw,fmzIm7RxEdii5Jz44PtO7g
Dry cider much like champagne,11/5/17,0,NUOHMC5kA-gdHqnfj4ayeA,fmzIm7RxEdii5Jz44PtO7g
New cider coming in Dec. pear cider!,11/5/17,0,NUOHMC5kA-gdHqnfj4ayeA,fmzIm7RxEdii5Jz44PtO7g
Threadbare is part of the Wiggle whiskey brand,11/5/17,0,NUOHMC5kA-gdHqnfj4ayeA,fmzIm7RxEdii5Jz44PtO7g
Place is expanding next spring for outdoor seating and more tables for customers,11/9/17,0,EmU5D6GKbokldlA-IZvYrA,fmzIm7RxEdii5Jz44PtO7g
Many flavors to create your own flavors,11/9/17,0,EmU5D6GKbokldlA-IZvYrA,fmzIm7RxEdii5Jz44PtO7g
Free WiFi,11/9/17,0,EmU5D6GKbokldlA-IZvYrA,fmzIm7RxEdii5Jz44PtO7g
No public restrooms,11/9/17,0,EmU5D6GKbokldlA-IZvYrA,fmzIm7RxEdii5Jz44PtO7g
2 Nd location in Bellevue next to G'Lovin,11/9/17,0,EmU5D6GKbokldlA-IZvYrA,fmzIm7RxEdii5Jz44PtO7g
Baked goods come from various vendors,11/9/17,0,EmU5D6GKbokldlA-IZvYrA,fmzIm7RxEdii5Jz44PtO7g
Pastries come from 350 bakery in Allentown,11/9/17,0,nuiR_GOTnqLEYefq3HCfQA,fmzIm7RxEdii5Jz44PtO7g
Cards only for time being,11/9/17,0,nuiR_GOTnqLEYefq3HCfQA,fmzIm7RxEdii5Jz44PtO7g
They will be cards only on a permanent basis. They can keep your card on file if you forget it,11/24/17,0,nuiR_GOTnqLEYefq3HCfQA,fmzIm7RxEdii5Jz44PtO7g
Beans are farm sourced,11/9/17,0,nuiR_GOTnqLEYefq3HCfQA,fmzIm7RxEdii5Jz44PtO7g
Valet parking $7.00,11/15/17,0,GNfAdPhWfdyHeqBhAaQk9w,fmzIm7RxEdii5Jz44PtO7g
Supper makes their own ice cream,12/9/17,0,z4EIzLJlGd7gyje1Q_hKtw,fmzIm7RxEdii5Jz44PtO7g
Review holds at 5 stars! Provision made a delicious vegetarian sloppy joe and outstanding Brussels sprouts. Supper cooked up a chocolate mousse gluten free dessert to die for!,12/9/17,0,z4EIzLJlGd7gyje1Q_hKtw,fmzIm7RxEdii5Jz44PtO7g
Cookies temporarily off the menu at El Lugar and Provision,12/9/17,0,z4EIzLJlGd7gyje1Q_hKtw,fmzIm7RxEdii5Jz44PtO7g
Thank you Six Penn for the chocolates and the $10.00 gift card!,12/5/17,0,cQvAOJPEoXqi2IUwqDwo6w,fmzIm7RxEdii5Jz44PtO7g
Dave referred to this monthly event as plates and pours,12/6/17,0,cQvAOJPEoXqi2IUwqDwo6w,fmzIm7RxEdii5Jz44PtO7g
We will be doing wine pairing with each entree,12/5/17,0,cQvAOJPEoXqi2IUwqDwo6w,fmzIm7RxEdii5Jz44PtO7g
fair prices and quality work. painting and auto body. nice family.,2/5/15,0,v2KQG2BjQBxPVm4oTkdftA,sYICfcex5_jGEhWATtndyA
"Kosher or not, this place is awesome. The pizza stands up to the street of pizza competition, but the quality & taste of the whole falafel is something you can usually only find in real cities like DC or NYC. Try it as it comes, covered in various tasty salads and dressing.",12/5/12,0,eEeKRTNSHfbpG6E9VDnJDw,sYICfcex5_jGEhWATtndyA
"Wow. What a find. I wouldn't eat anywhere else in crafton. I would even go back and I live in the city. Bad traffic day wouldn't be so bad, stopping here.",9/14/12,0,kzbH1_l7VTSfFFcwTqY6vA,sYICfcex5_jGEhWATtndyA
Authentic and perfect italian cuisine and atmosphere tucked away in south side.,1/7/12,0,7PRse3yCQbEprAj1DWrEQQ,sYICfcex5_jGEhWATtndyA
Why is it not called helicopters?,12/9/13,0,RjwFUWFp3iBY1yxBpGy1Sw,sYICfcex5_jGEhWATtndyA
"Best hockey bar in Pittsburgh. Every game. Food ranges from healthy to bar-yummy. Grilled shrimp, chicken, soup&soft pretzels &eric wings!",11/22/11,0,LqEZNMIsJOWUWSxdHHCBig,sYICfcex5_jGEhWATtndyA
"I bike it all year. When I can't drive out of the city for a long ride, I get in 18 miles here. Makes me love Pittsburgh.",1/7/12,0,mtExazYh6r048iE6LM5c0Q,sYICfcex5_jGEhWATtndyA
Who's says you can't kayak the river? Interesting way to stay in the city and do something outdoors.,1/7/12,0,VmXRkH__w29cSYtlyGDQjQ,sYICfcex5_jGEhWATtndyA
Perfect Tuscan Cuisine. Just like going. Take a vacation there.,1/7/12,0,3glVZZh_vyZH1VvPU0307A,sYICfcex5_jGEhWATtndyA
Seldom do I eat an entire sweet dessert ...I ate 3 of them.,1/7/12,0,oS96aJIHFWcFAlGHKKXjaw,sYICfcex5_jGEhWATtndyA
"Not bad. A little boring: flat, same scenery. And wear DEET in that season...along a creek. Better than rush hour though. ;-)",1/7/12,0,cqnwiAFrdGiGOrUNmfmJrg,sYICfcex5_jGEhWATtndyA
"A Pittsburgh top ten. Fresh, organic, tacos & chili. Order the daily fruit-infused drink and anything with housemade bacon. Then order more.",1/7/12,0,u6XxSPpzjlniCEbLxFpkyQ,sYICfcex5_jGEhWATtndyA
A foodie must. Stop in and try the small plates and specialty cocktails on your way around the cultural district. Or take a date for dinner.,1/7/12,0,JLbgvGM4FXh9zNP4O5ZWjQ,sYICfcex5_jGEhWATtndyA
"Like someone did the footwork on making you look cool...this place is good for buying a hip, sexy look on the quick. No matter your sex.",1/11/12,0,FyXDeBswn5cNmK355tTRrg,sYICfcex5_jGEhWATtndyA
"Eh, I hate when things are a miss. You can't just throw money at things to make them inspired. Try a cocktail & eat at somewhere else.",1/8/12,0,b8ublvizuqIw3Ib8pK4fDw,sYICfcex5_jGEhWATtndyA
closed. due to news footage of abuse. so sad.,2/24/15,0,#NAME?,sYICfcex5_jGEhWATtndyA
No longer byob. Extensive wine and craft cocktails.,1/8/12,0,bdNyoXY4yJ99derJRqhP3Q,sYICfcex5_jGEhWATtndyA
New wine & tapas spot in old Firehouse location. Delicious italian plates & reasonable. Changing acts upstairs. Hip not stuffy.Check it out.,1/6/12,0,z15C-dJodOlPO8bMBl6F8g,sYICfcex5_jGEhWATtndyA
Eh. Just eh.,8/28/13,0,dU2a2KtObGhcqzEqBL0Mig,sYICfcex5_jGEhWATtndyA
"I grocery shop here. Pies, soup, sides, and desert (ice dream sandwich) to go lasts weeks in my fridge & is perfect when you need a tasty fix. Directions come with cold orders. :)",1/31/15,0,qQvHYQ1uocuEnFcUdhxV_g,sYICfcex5_jGEhWATtndyA
Bone marrow custard was a perfect dish. 5 stars.,10/24/14,0,S8urdN6ACnRQUm-7o9An8w,sYICfcex5_jGEhWATtndyA
The best Tom Kha Soup I've had in this city. I get it very spicy with shrimp.,11/1/14,0,8aykSzSqGPYUpMQbO2DPdA,sYICfcex5_jGEhWATtndyA
Best thing about this place is the bartenders and servers. They really shine. Every time. :),2/24/15,0,BskUTTscZ1XGa9ev7TlfeQ,sYICfcex5_jGEhWATtndyA
amazing.  eat here!!!,10/3/12,0,O2OYKd7YYq9tPHDzKpI4SA,Y7RLjPtb03gUr7-ia693Mw
Hardwood grill with perfectly cooked meat.  Enough said.  Ok not quite enough - the broccoli is awesome too.  Really.  Get it.,11/28/12,0,O2OYKd7YYq9tPHDzKpI4SA,DL586R0DLsq3tyv5THqxcg
Great place.  Great food. I love the ranchero chicken and the fajitas.,1/28/17,0,YbsnQgu_3OmNYsCMXegeHw,DL586R0DLsq3tyv5THqxcg
This place is just ok.   Nothing special.   Marginally decent bar food.,1/28/17,0,4-QlcyLqRc8To15oOHUjkg,DL586R0DLsq3tyv5THqxcg
I love the steak kabobs!!!!!!!!!!!!,7/8/14,0,O2OYKd7YYq9tPHDzKpI4SA,a4pc6NRtbGkO7koP8qrVsg
One of the. Eat buffet I have been to in an very long time,10/28/16,0,pGjtxXBq4tZcdKdgTU-Tww,a4pc6NRtbGkO7koP8qrVsg
"Awesome food, great service! No credit cards, cash only, but they do have an ATM",1/31/15,0,O2OYKd7YYq9tPHDzKpI4SA,6_T4lVXW6Uf_rOFI-NtkMQ
Been two years since I was here last.,3/23/12,0,O2OYKd7YYq9tPHDzKpI4SA,Xe-Dlatnkz9A9l8oyDgU9Q
InfraGard Pittsburgh event.,3/14/12,0,ESzO3Av0b1_TzKOiqzbQYQ,Xe-Dlatnkz9A9l8oyDgU9Q
Work celebration.,12/9/11,0,cGQKUOAZm_VHcQOJWbatog,Xe-Dlatnkz9A9l8oyDgU9Q
Finally dinner.,7/22/11,0,nzaEIvPWOL9UQhpGWy2fqA,Xe-Dlatnkz9A9l8oyDgU9Q
Ole Lunch Crew holiday dinner.,12/20/11,0,QqbZA4r5g1vCbOxOAKJgWg,Xe-Dlatnkz9A9l8oyDgU9Q
Land Rover gathering,1/14/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Operation Iron Frog.,1/27/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Operation Iron Frog,1/29/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Post off road dinner,2/11/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Calzone time. That's the one with ricotta cheese right?,5/26/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Old lunch crew - Mainframe Yoney,7/11/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Pre British Car Day fuel up.,7/20/12,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
Lunch with the old work crew,4/22/11,0,7Lgle1Ue5f8TT64w3drPag,Xe-Dlatnkz9A9l8oyDgU9Q
"Actually ""Rey Azteca"", until yelp changes it... FPLRG meet up",9/10/11,0,nJbeMF8x5usg_RfrXx4P5A,Xe-Dlatnkz9A9l8oyDgU9Q
"Taking refuge from the storm, naturally.",6/29/12,0,rxpiO3CB5323XsBVzMB7nw,Xe-Dlatnkz9A9l8oyDgU9Q
Operation Beacon Plastic: debrief,4/17/11,0,Gepy89vtr6J2LFTb-dUPrQ,Xe-Dlatnkz9A9l8oyDgU9Q
Great fish,6/13/11,0,X2wlWnV3GhJcs-Dnlxr2mQ,Xe-Dlatnkz9A9l8oyDgU9Q
We good?,2/28/12,0,rmzOeemTM-1jiJprpHec0A,Xe-Dlatnkz9A9l8oyDgU9Q
Pre JoCo show...,6/7/12,0,slMjKmGTnufGx6ZWR6Mg3A,Xe-Dlatnkz9A9l8oyDgU9Q
Monthly EF 1985 gathering.,6/13/11,0,ZoFnfG7yrQWpvGR-etdGTw,Xe-Dlatnkz9A9l8oyDgU9Q
Teriyaki burger today.,6/24/11,0,1hDSdypYCwmZbmKY6MECxA,Xe-Dlatnkz9A9l8oyDgU9Q
The last week. He will be missed.,7/25/11,0,1hDSdypYCwmZbmKY6MECxA,Xe-Dlatnkz9A9l8oyDgU9Q
Final days...,7/26/11,0,1hDSdypYCwmZbmKY6MECxA,Xe-Dlatnkz9A9l8oyDgU9Q
Is this the final day?,7/27/11,0,1hDSdypYCwmZbmKY6MECxA,Xe-Dlatnkz9A9l8oyDgU9Q
Last day. Good luck Johnny in your new life.,7/28/11,0,1hDSdypYCwmZbmKY6MECxA,Xe-Dlatnkz9A9l8oyDgU9Q
Catching up with PSG colleague.,4/15/11,0,ehaoreB8IzKY8KvRGqxcUA,Xe-Dlatnkz9A9l8oyDgU9Q
EF Warrior meet up,9/28/11,0,ehaoreB8IzKY8KvRGqxcUA,Xe-Dlatnkz9A9l8oyDgU9Q
Greek Food Fest,5/10/12,0,G-U-nhG9V4VTHEiLhXbTHw,Xe-Dlatnkz9A9l8oyDgU9Q
First time in years.,4/9/12,0,RThuRlhMdowhtY8vITEIzQ,Xe-Dlatnkz9A9l8oyDgU9Q
Haven't been here in years and never for lunch.,6/21/12,0,m_zeXzkj3btfvRJiPVw8Ug,Xe-Dlatnkz9A9l8oyDgU9Q
Post #PVGP meal and chat.,7/21/12,0,EWJbWp3oOwDsv4Lo5eZWxw,Xe-Dlatnkz9A9l8oyDgU9Q
With my mum.,7/2/11,0,EWJbWp3oOwDsv4Lo5eZWxw,Xe-Dlatnkz9A9l8oyDgU9Q
Operation Meaningful Laser,2/4/12,0,dRJgJylofavL0i3xq1wEbw,Xe-Dlatnkz9A9l8oyDgU9Q
With my high school peeps,4/11/11,0,e9KXojla4OuVP7qcC5LNsg,Xe-Dlatnkz9A9l8oyDgU9Q
Late lunch with former AYE colleague,8/25/11,0,e9KXojla4OuVP7qcC5LNsg,Xe-Dlatnkz9A9l8oyDgU9Q
Another lunch. Another friend.,4/13/12,0,e9KXojla4OuVP7qcC5LNsg,Xe-Dlatnkz9A9l8oyDgU9Q
Good pizza. Don't like the cig smoke.,4/8/11,0,jxNdYI9sQmTkqfpTsmhGtg,Xe-Dlatnkz9A9l8oyDgU9Q
EF Class of 1985 lunch.,2/29/12,0,NBeX33C2lB6KMqpbSueHjw,Xe-Dlatnkz9A9l8oyDgU9Q
Pickup.,5/4/12,0,u7CxxEzx8hvjoJ8onN4zTg,Xe-Dlatnkz9A9l8oyDgU9Q
Third Thursday.,1/19/12,0,3iaOYhNoc6XL935MqnxJSQ,Xe-Dlatnkz9A9l8oyDgU9Q
Third Thursday,2/16/12,0,3iaOYhNoc6XL935MqnxJSQ,Xe-Dlatnkz9A9l8oyDgU9Q
Operation Iron Frog,1/26/12,0,o__g2Q64FnNc_Q4O70EhbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Do it.,2/24/12,0,o__g2Q64FnNc_Q4O70EhbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Reinforcements.,8/28/12,0,o__g2Q64FnNc_Q4O70EhbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Trivia night is back for the summer.,6/14/12,0,O4eH0Hlu7lr_uuE2-Ymydw,Xe-Dlatnkz9A9l8oyDgU9Q
Trivia Night.,6/21/12,0,O4eH0Hlu7lr_uuE2-Ymydw,Xe-Dlatnkz9A9l8oyDgU9Q
It's a trivia night in Pittsburgh...,6/28/12,0,O4eH0Hlu7lr_uuE2-Ymydw,Xe-Dlatnkz9A9l8oyDgU9Q
Operation: Weathered Boxing. Team: Curiously Lethargic Fish,7/12/12,0,O4eH0Hlu7lr_uuE2-Ymydw,Xe-Dlatnkz9A9l8oyDgU9Q
Liège waffle...,6/27/12,0,1cGyzWtfOoDiE8V0OR85yA,Xe-Dlatnkz9A9l8oyDgU9Q
"Une fois encore, mes amis.",6/28/12,0,1cGyzWtfOoDiE8V0OR85yA,Xe-Dlatnkz9A9l8oyDgU9Q
Using my groupon,3/31/11,0,hlzDnbp7H7KPTefI1uwhjA,Xe-Dlatnkz9A9l8oyDgU9Q
Always such pleasant staff.,11/29/11,0,uqNCIsAUgH0YxIXq5BWYTA,Xe-Dlatnkz9A9l8oyDgU9Q
Because I can't eat at the Greek food feat everyday.,5/11/12,0,W5LqZikASAOuLFeFveWpPw,Xe-Dlatnkz9A9l8oyDgU9Q
Operation Meaningful Laser,2/4/12,0,QIy5y_CnXcCGuvwxo79VWw,Xe-Dlatnkz9A9l8oyDgU9Q
InfraGard board meeting.,1/10/12,0,CaETzvd1cA5mYaCReGAHjA,Xe-Dlatnkz9A9l8oyDgU9Q
Decent food at a good price. Fast service.,3/9/11,0,X4CRPHvv-33kjxVJISZpUg,Xe-Dlatnkz9A9l8oyDgU9Q
Pre-show tweetup.,11/7/11,0,O1ird5yRyuDFnOmYu90OoA,Xe-Dlatnkz9A9l8oyDgU9Q
Always too loud in here though.,6/13/12,0,VFv7NcPW9ajUTLleJ8wOQA,Xe-Dlatnkz9A9l8oyDgU9Q
Success. Actually in Oakland.,10/5/11,0,LdYP5VXGBB4l_gypkLuzhQ,Xe-Dlatnkz9A9l8oyDgU9Q
Bring it on,4/25/12,0,j3IEZP4nQAt7fkxmerLMbA,Xe-Dlatnkz9A9l8oyDgU9Q
I have arrived.,7/6/12,0,u6XxSPpzjlniCEbLxFpkyQ,Xe-Dlatnkz9A9l8oyDgU9Q
Hanging at the @WYEP tent.,6/6/12,0,R-EElWnm_aIAUCFN0Qw8xQ,Xe-Dlatnkz9A9l8oyDgU9Q
WYEP Hootenanny,12/15/11,0,QYWZfpDlFZmVcgg2QhtFUQ,Xe-Dlatnkz9A9l8oyDgU9Q
EF Class of 1985 (Oakland Crew),12/19/11,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Outside dining. FTW,3/19/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
"Yes, two days in a row.",4/20/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Admin Assistant Day visit.,4/26/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Standby for WYEP Live & Direct Release party.,5/4/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
"Dinner with mum, my aunt and uncle.",5/17/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Great day to eat outside.,5/21/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Oh yeah. You're missing out.,5/30/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
With my good friend Maura.,6/14/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
EF Class of 19(mmmph) monthly lunch.,6/20/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
Two weeks to vacation.,7/13/12,0,Eg_M8eeu9SDEdbP7iUmVbQ,Xe-Dlatnkz9A9l8oyDgU9Q
